CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600358,Cust358,632,France,Female,34,2,79485.26,2,1,1,163462.87,0
15600359,Cust359,795,Germany,Female,46,8,95264.86,2,1,1,161800.3,0
15600360,Cust360,726,Spain,Female,42,2,140724.44,1,1,0,112890.18,1
15600361,Cust361,574,France,Male,43,10,0.0,1,1,1,142401.75,0
15600362,Cust362,410,France,Male,38,4,0.0,1,0,1,188505.18,0
15600363,Cust363,606,France,Female,30,8,152775.06,1,0,0,88632.89,0
15600364,Cust364,646,Germany,Male,53,0,114645.89,1,1,0,35791.8,1
15600365,Cust365,693,France,Male,31,7,0.0,2,0,1,36708.84,0
15600366,Cust366,543,Spain,Female,42,5,93789.3,1,0,1,81840.56,0
15600367,Cust367,667,Germany,Male,37,8,114259.58,2,0,0,32964.27,0
15600368,Cust368,667,France,Male,44,1,81084.52,1,1,0,177521.24,0
15600369,Cust369,745,Spain,Female,32,2,0.0,1,1,0,113206.28,0
15600370,Cust370,621,Spain,Male,49,9,36806.18,2,1,1,156357.28,0
15600371,Cust371,693,France,Male,52,6,68962.92,2,1,1,198783.69,0
15600372,Cust372,678,France,Male,48,6,115288.23,2,1,1,87354.84,0
15600373,Cust373,734,France,Male,40,6,0.0,1,1,0,162610.64,0
15600374,Cust374,571,France,Female,34,3,35849.44,2,1,0,149803.57,0
15600375,Cust375,355,France,Female,66,10,72807.71,2,0,1,59071.35,0
15600376,Cust376,627,Spain,Female,28,6,0.0,1,1,0,32875.3,1
15600377,Cust377,628,France,Male,47,0,97383.16,1,1,0,12872.73,0
15600378,Cust378,539,France,Male,41,3,166856.65,1,1,1,167270.32,1
15600379,Cust379,505,Germany,Male,37,10,0.0,2,0,1,196189.14,0
15600380,Cust380,595,Germany,Female,40,5,86665.06,2,1,0,84148.16,0
15600381,Cust381,639,Spain,Female,33,7,83812.32,1,0,0,111861.85,0
15600382,Cust382,659,Spain,Male,42,0,82523.31,2,1,0,48040.55,0
15600383,Cust383,431,France,Female,41,0,0.0,2,1,0,157874.24,0
15600384,Cust384,482,France,Female,65,2,99876.14,2,1,1,14955.59,0
15600385,Cust385,758,Spain,Male,49,5,82387.14,1,1,0,36493.61,1
15600386,Cust386,632,Germany,Female,43,6,98369.88,1,0,1,188540.5,0
15600387,Cust387,650,Spain,Female,44,0,47943.37,2,1,0,68645.52,1
15600388,Cust388,522,France,Male,56,10,0.0,2,0,1,113143.83,0
15600389,Cust389,650,Spain,Male,28,6,126596.3,1,1,1,95164.83,0
15600390,Cust390,614,Germany,Female,36,3,210516.89,1,0,0,44545.57,1
15600391,Cust391,591,France,Female,19,4,121076.62,2,0,1,144504.36,0
15600392,Cust392,510,Germany,Female,44,5,91901.64,1,0,0,181778.42,0
15600393,Cust393,567,Germany,Female,46,8,0.0,3,0,1,118136.77,0
15600394,Cust394,839,France,Female,28,1,162138.02,2,0,1,61146.12,0
15600395,Cust395,616,France,Male,52,6,66807.17,2,0,0,171542.37,0
15600396,Cust396,726,Spain,Male,31,5,177314.83,1,1,0,66705.95,1
15600397,Cust397,631,France,Male,35,8,114437.06,1,0,0,165292.15,0
15600398,Cust398,620,France,Female,39,3,0.0,3,1,0,173042.51,1
15600399,Cust399,589,France,Female,54,4,0.0,2,1,0,171799.51,1
15600400,Cust400,779,France,Female,29,8,71522.54,1,1,1,147312.49,0
15600401,Cust401,686,Spain,Male,41,9,166403.98,2,1,1,192284.46,0
15600402,Cust402,574,Spain,Male,46,9,0.0,1,0,1,180096.4,1
15600403,Cust403,612,France,Female,44,9,0.0,2,0,0,187459.77,1
15600404,Cust404,753,Spain,Male,44,1,0.0,1,0,0,92068.02,0
15600405,Cust405,378,Spain,Male,46,7,0.0,1,1,1,56832.75,0
15600406,Cust406,680,France,Female,32,7,0.0,1,1,0,199515.88,0
15600407,Cust407,702,Spain,Female,55,2,81036.27,2,1,1,37379.53,1
15600408,Cust408,578,France,Female,37,4,153210.14,1,1,0,121128.96,0
15600409,Cust409,665,Spain,Male,36,10,107245.44,3,1,0,141666.73,0
15600410,Cust410,698,Germany,Male,51,1,163272.36,2,0,0,78412.1,0
15600411,Cust411,532,Germany,Male,32,8,81085.72,3,1,0,63805.24,0
15600412,Cust412,731,France,Male,41,3,107785.63,2,0,0,39010.66,0
15600413,Cust413,679,Spain,Male,31,9,180639.55,1,1,1,18680.61,0
15600414,Cust414,635,France,Male,63,5,77404.13,4,1,0,195684.84,1
15600415,Cust415,660,France,Female,61,0,143625.76,1,1,1,93814.46,0
15600416,Cust416,718,France,Male,37,1,0.0,3,1,1,65829.8,0
15600417,Cust417,850,Spain,Male,43,9,0.0,1,1,0,45952.66,0
15600418,Cust418,709,France,Male,38,8,0.0,2,1,0,54825.29,1
15600419,Cust419,728,Spain,Female,35,2,0.0,2,1,1,110390.64,0
15600420,Cust420,669,Germany,Male,39,7,0.0,2,1,0,57234.22,0
15600421,Cust421,833,France,Male,38,5,145689.47,2,1,0,62393.03,0
15600422,Cust422,509,France,Male,23,0,0.0,1,1,1,197565.69,0
15600423,Cust423,483,France,Male,41,7,117880.97,1,0,0,123021.71,0
15600424,Cust424,665,Germany,Female,38,1,104839.32,1,1,0,30348.09,0
15600425,Cust425,713,Spain,Male,41,4,0.0,4,0,0,153536.95,1
15600426,Cust426,403,France,Male,37,0,69567.8,1,1,0,25873.85,0
15600427,Cust427,650,Spain,Female,34,2,55954.79,1,0,1,71218.35,0
15600428,Cust428,633,France,Male,47,10,130616.73,1,1,0,75120.88,1
15600429,Cust429,721,Spain,Female,43,5,48043.59,2,1,0,142041.28,0
15600430,Cust430,691,Spain,Male,52,7,0.0,2,0,1,25263.93,0
15600431,Cust431,476,Spain,Female,43,3,53575.66,3,1,0,120348.03,0
15600432,Cust432,546,Germany,Male,36,0,83597.35,1,1,1,110810.82,0
15600433,Cust433,573,Spain,Male,44,6,14352.65,2,0,1,74438.16,0
15600434,Cust434,721,France,Male,18,2,152147.11,1,1,0,101996.6,0
15600435,Cust435,686,France,Female,59,1,0.0,2,1,1,99064.39,0
15600436,Cust436,590,France,Male,41,5,96837.32,2,0,1,195147.63,0
15600437,Cust437,664,Germany,Female,60,4,107310.93,1,1,0,137841.92,1
15600438,Cust438,548,Germany,Female,29,1,0.0,2,1,1,66917.78,0
15600439,Cust439,847,Germany,Male,27,6,74946.64,1,1,0,161450.81,1
15600440,Cust440,705,Spain,Male,42,4,0.0,1,1,0,96019.43,0
15600441,Cust441,725,France,Male,42,10,0.0,1,1,1,29201.31,0
15600442,Cust442,782,Germany,Female,41,0,97428.49,1,0,1,37648.1,0
15600443,Cust443,748,France,Female,40,5,36604.87,1,1,1,118091.17,0
15600444,Cust444,653,France,Male,32,8,161088.29,1,0,1,41896.84,0
15600445,Cust445,632,Germany,Male,23,4,86351.82,2,1,1,168468.44,0
15600446,Cust446,774,Spain,Female,41,2,114480.6,2,1,1,41616.68,1
15600447,Cust447,653,Germany,Male,25,10,0.0,3,1,1,81028.18,1
15600448,Cust448,578,France,Male,24,3,89946.99,1,0,0,116134.63,0
15600449,Cust449,839,Germany,Male,34,10,53890.69,2,1,1,199474.18,0
15600450,Cust450,560,France,Male,42,9,0.0,3,1,1,19902.01,0
15600451,Cust451,483,Spain,Female,58,7,25699.88,1,0,0,130568.56,1
15600452,Cust452,745,Germany,Female,48,8,87178.4,2,1,0,105065.38,0
15600453,Cust453,580,France,Male,52,5,0.0,3,0,1,96478.65,0
15600454,Cust454,692,France,Male,45,7,198194.22,2,0,0,55991.28,1
15600455,Cust455,824,France,Female,42,2,47922.71,1,0,1,12506.63,0
15600456,Cust456,518,Spain,Male,63,0,67050.45,1,1,0,163668.38,1
15600457,Cust457,646,France,Male,25,6,0.0,1,1,1,153428.13,0
15600458,Cust458,792,Spain,Male,34,8,53306.38,2,1,0,32036.89,1
15600459,Cust459,715,Germany,Female,35,9,91423.29,2,1,1,114317.19,0
15600460,Cust460,633,Germany,Female,47,8,129771.88,1,1,1,74530.97,0
15600461,Cust461,850,France,Female,28,10,126369.69,1,1,1,31393.41,0
15600462,Cust462,641,Spain,Male,46,6,99065.74,1,1,1,97837.88,0
15600463,Cust463,688,France,Female,44,1,92675.88,2,1,1,11835.92,0
15600464,Cust464,808,Germany,Male,46,2,0.0,1,1,1,99771.25,0
15600465,Cust465,744,Germany,Female,46,3,151534.5,1,0,0,37838.18,0
15600466,Cust466,777,Germany,Male,53,10,99706.45,2,1,0,77710.67,1
15600467,Cust467,564,Spain,Male,38,9,0.0,1,1,0,82149.84,0
15600468,Cust468,768,France,Male,43,7,0.0,2,1,1,24700.37,0
15600469,Cust469,666,Germany,Male,31,9,0.0,1,1,0,127781.2,1
15600470,Cust470,578,France,Male,28,3,0.0,2,1,1,107626.43,0
15600471,Cust471,671,France,Female,56,7,81972.5,2,1,1,135751.17,0
15600472,Cust472,668,France,Female,30,1,72823.62,1,1,1,166769.2,0
15600473,Cust473,829,France,Female,44,1,177702.23,1,1,1,72233.33,0
15600474,Cust474,687,France,Male,43,7,0.0,3,1,0,106653.72,0
15600475,Cust475,575,France,Male,50,7,86981.48,2,1,1,157691.06,0
15600476,Cust476,553,France,Male,21,6,40202.68,1,1,0,77903.9,0
15600477,Cust477,645,Germany,Male,47,5,0.0,2,1,0,115966.01,1
15600478,Cust478,521,Germany,Male,37,6,73299.47,1,1,0,117026.76,0
15600479,Cust479,581,France,Female,32,4,97544.41,2,0,1,59835.01,0
15600480,Cust480,627,France,Female,35,3,93586.6,2,1,0,111742.16,0
15600481,Cust481,609,France,Male,48,2,203193.43,1,1,0,56874.79,0
15600482,Cust482,720,Germany,Female,45,4,0.0,2,0,0,39085.58,0
15600483,Cust483,579,France,Female,37,3,0.0,1,1,0,161774.78,0
15600484,Cust484,413,France,Male,27,1,68004.19,2,0,0,173921.38,1
15600485,Cust485,488,France,Female,27,5,103072.33,1,1,1,162702.42,0
15600486,Cust486,648,France,Male,46,4,94350.78,3,0,1,127812.71,0
15600487,Cust487,594,France,Male,25,1,0.0,2,1,1,25105.85,0
15600488,Cust488,531,Germany,Female,37,9,213453.36,2,1,1,111322.24,1
15600489,Cust489,838,Germany,Female,65,5,112464.6,1,1,0,190869.22,1
15600490,Cust490,730,Germany,Male,43,1,133696.21,1,1,1,182261.32,0
15600491,Cust491,644,Germany,Male,45,0,0.0,2,1,1,163469.37,0
15600492,Cust492,672,Germany,Female,27,0,121551.54,1,1,1,142235.54,1
15600493,Cust493,625,France,Male,26,4,61734.1,4,1,0,106533.65,0
15600494,Cust494,530,Spain,Female,46,2,93162.44,2,0,0,93940.61,0
15600495,Cust495,749,Germany,Female,35,10,97996.23,2,1,0,122753.75,0
15600496,Cust496,732,France,Male,50,5,65697.75,1,1,0,100456.98,0
15600497,Cust497,460,Germany,Female,39,8,100445.47,1,1,1,89008.47,0
15600498,Cust498,672,France,Female,74,2,0.0,1,0,0,124052.76,0
15600499,Cust499,682,Germany,Female,33,0,9389.44,3,1,1,184335.81,0
15600500,Cust500,619,Germany,Male,42,3,0.0,1,0,1,52317.92,0
15600501,Cust501,850,Spain,Male,30,7,0.0,2,0,0,36624.52,0
15600502,Cust502,841,Spain,Male,49,8,179114.26,2,1,1,40759.95,0
15600503,Cust503,614,Germany,Female,43,2,77465.24,2,0,1,143145.92,0
15600504,Cust504,629,Germany,Female,29,3,0.0,3,1,0,175437.65,0
15600505,Cust505,617,Spain,Female,36,5,80279.74,2,1,1,155905.72,0
15600506,Cust506,591,France,Female,53,3,16682.72,1,1,0,87348.61,1
15600507,Cust507,562,Spain,Male,52,3,97050.6,2,1,0,117828.31,1
15600508,Cust508,699,France,Male,25,10,109486.21,2,1,0,19766.91,0
15600509,Cust509,838,France,Female,34,10,0.0,2,1,1,98823.55,0
15600510,Cust510,799,France,Male,57,3,90601.28,1,1,0,151911.81,0
15600511,Cust511,726,Spain,Female,37,0,142141.63,2,1,1,160690.64,0
15600512,Cust512,419,France,Male,41,3,87445.42,1,1,1,126626.82,0
15600513,Cust513,471,France,Male,49,9,157109.95,2,1,1,168259.12,0
15600514,Cust514,752,France,Female,26,9,109545.98,1,0,1,76253.87,0
15600515,Cust515,805,France,Male,30,7,0.0,2,1,0,27598.36,0
15600516,Cust516,703,France,Male,36,7,171177.65,1,0,1,108544.42,1
15600517,Cust517,621,Germany,Female,51,3,59340.71,1,1,1,198618.16,0
15600518,Cust518,780,France,Female,49,4,0.0,3,0,0,179306.55,0
15600519,Cust519,722,Spain,Female,46,9,0.0,2,1,1,176606.1,0
15600520,Cust520,759,Spain,Female,38,2,148279.62,1,0,1,125509.12,0
15600521,Cust521,472,France,Female,50,4,87996.34,2,0,1,191308.81,0
15600522,Cust522,683,France,Male,37,9,1000.0,2,0,0,116713.06,0
15600523,Cust523,820,Germany,Male,45,7,0.0,2,1,0,93381.47,0
15600524,Cust524,701,France,Female,48,1,29327.06,1,0,1,135481.36,0
15600525,Cust525,741,France,Male,56,8,189817.96,2,1,0,115694.33,0
15600526,Cust526,653,Spain,Female,38,0,0.0,1,0,1,142928.74,0
15600527,Cust527,660,Spain,Female,35,3,43496.46,2,0,0,82377.27,1
15600528,Cust528,785,Spain,Male,52,10,0.0,1,1,0,194967.93,0
15600529,Cust529,586,France,Male,53,0,97016.85,2,1,1,189114.34,0
15600530,Cust530,576,Germany,Female,34,2,198292.88,1,1,1,162764.02,1
15600531,Cust531,604,Germany,Male,28,9,70610.91,1,1,0,17519.14,0
15600532,Cust532,652,France,Male,51,7,141314.76,3,1,1,60776.0,1
15600533,Cust533,495,Germany,Female,23,2,123012.5,2,1,0,187774.78,1
15600534,Cust534,720,France,Male,22,3,60188.92,3,0,0,164340.72,0
15600535,Cust535,634,France,Male,36,10,0.0,2,0,1,58817.05,1
15600536,Cust536,732,Germany,Female,39,6,0.0,1,1,1,119143.53,0
15600537,Cust537,447,France,Female,27,3,0.0,2,1,1,16084.36,0
15600538,Cust538,732,France,Male,40,1,90532.41,1,1,0,167644.24,0
15600539,Cust539,778,Spain,Female,41,4,167101.18,1,1,0,104404.39,1
15600540,Cust540,692,Spain,Female,33,3,0.0,1,1,1,103693.95,0
15600541,Cust541,653,Germany,Male,58,4,45946.12,1,1,1,37412.42,0
15600542,Cust542,733,Spain,Male,42,0,20244.07,1,0,1,17433.31,0
15600543,Cust543,772,Spain,Female,49,5,182687.79,1,0,0,189428.79,0
15600544,Cust544,700,France,Male,23,2,97781.26,2,1,1,149148.14,0
15600545,Cust545,707,France,Female,23,10,97466.51,3,1,0,60514.04,0
15600546,Cust546,809,France,Female,43,3,111641.87,1,1,1,15646.98,1
15600547,Cust547,723,France,Male,57,2,98549.31,1,1,0,131190.97,0
15600548,Cust548,573,Spain,Female,28,3,105551.11,1,1,0,175221.28,0
15600549,Cust549,772,France,Male,39,6,26839.86,2,1,0,99885.7,1
15600550,Cust550,638,France,Female,26,8,142424.16,1,1,0,136885.61,0
15600551,Cust551,653,France,Male,31,3,108065.49,2,1,0,191202.95,1
15600552,Cust552,660,France,Female,40,7,131822.24,1,1,0,102407.19,0
15600553,Cust553,743,Spain,Male,33,1,0.0,2,1,0,164544.92,0
15600554,Cust554,818,France,Female,25,2,99943.37,2,0,1,76599.14,0
15600555,Cust555,652,France,Female,25,3,35776.03,1,0,0,13332.65,1
15600556,Cust556,816,France,Male,19,7,0.0,3,1,0,172192.53,0
15600557,Cust557,666,France,Male,43,6,94927.84,2,1,1,190408.52,0
15600558,Cust558,785,Germany,Female,44,5,1000.0,1,1,0,21935.05,0
15600559,Cust559,669,France,Female,44,6,84147.86,2,1,0,133724.36,0
15600560,Cust560,603,France,Male,29,2,0.0,1,1,0,144774.77,0
15600561,Cust561,835,France,Male,48,2,0.0,3,0,0,174705.73,0
15600562,Cust562,594,Spain,Female,45,7,34499.79,1,1,1,138468.78,0
15600563,Cust563,587,Germany,Male,38,10,159129.88,2,0,1,166286.44,1
15600564,Cust564,529,Germany,Female,36,0,0.0,2,0,0,149705.15,1
15600565,Cust565,772,Germany,Male,32,3,80009.2,2,0,0,83221.04,0
15600566,Cust566,794,Spain,Male,40,9,0.0,1,0,0,36264.91,0
15600567,Cust567,686,France,Female,54,9,114394.4,1,0,1,180065.69,0
15600568,Cust568,556,France,Male,49,2,75254.73,2,1,0,190866.46,0
15600569,Cust569,649,Germany,Female,35,0,150042.33,2,0,0,15493.01,1
15600570,Cust570,621,France,Female,43,6,163077.09,3,1,1,144138.41,0
15600571,Cust571,551,Spain,Male,27,7,36864.44,2,1,0,29506.96,1
15600572,Cust572,603,France,Male,45,2,116535.76,2,1,0,144856.63,0
15600573,Cust573,699,Spain,Male,30,3,93036.05,4,1,1,51442.88,0
15600574,Cust574,592,Spain,Female,45,7,121337.81,2,0,1,195752.88,0
15600575,Cust575,678,Germany,Female,68,5,0.0,1,1,0,151500.08,1
15600576,Cust576,479,Spain,Female,32,3,0.0,2,0,0,143723.29,0
15600577,Cust577,811,Germany,Male,67,9,15594.58,1,1,1,52331.4,1
15600578,Cust578,612,Spain,Male,43,9,108175.51,2,1,0,56046.09,0
15600579,Cust579,734,France,Male,31,7,0.0,1,0,1,116006.75,0
15600580,Cust580,668,France,Female,30,10,0.0,4,1,0,41355.44,0
15600581,Cust581,689,Germany,Male,62,3,13076.58,3,0,0,71012.11,1
15600582,Cust582,541,France,Male,43,1,157369.6,2,1,0,184029.78,1
15600583,Cust583,577,France,Male,32,8,36890.11,1,1,0,96951.17,0
15600584,Cust584,579,Spain,Male,36,6,0.0,2,1,1,75522.7,0
15600585,Cust585,652,Germany,Female,42,4,74975.26,1,1,1,173067.66,1
15600586,Cust586,777,France,Female,38,2,87502.21,1,1,0,137308.91,1
15600587,Cust587,692,France,Female,41,0,126387.76,2,1,0,96250.25,0
15600588,Cust588,564,France,Male,56,1,0.0,1,1,1,156577.69,0
15600589,Cust589,658,France,Female,27,7,40246.88,1,1,0,51117.46,0
15600590,Cust590,642,Spain,Male,44,2,81423.77,2,0,1,31021.23,0
15600591,Cust591,616,France,Female,37,10,0.0,2,1,0,65683.78,0
15600592,Cust592,649,France,Female,33,5,0.0,1,1,1,70745.2,0
15600593,Cust593,723,Germany,Male,49,0,138248.7,2,1,0,181150.51,1
15600594,Cust594,581,France,Female,23,7,0.0,3,0,0,194114.8,0
15600595,Cust595,617,France,Male,18,7,69949.18,1,0,1,21267.17,0
15600596,Cust596,744,Germany,Male,40,1,0.0,2,1,0,179487.96,0
15600597,Cust597,695,Germany,Male,37,9,0.0,2,1,0,167309.11,0
15600598,Cust598,773,Spain,Male,24,8,46487.38,1,1,0,46750.12,0
15600599,Cust599,788,Germany,Female,21,6,121375.16,1,0,0,100549.24,0
15600600,Cust600,519,France,Female,57,1,0.0,1,1,1,102615.82,0
15600601,Cust601,678,Spain,Female,43,5,0.0,2,1,0,49996.41,0
15600602,Cust602,601,Spain,Female,38,10,131855.28,2,0,0,83205.01,0
15600603,Cust603,535,Germany,Female,60,2,0.0,1,1,0,41465.85,1
15600604,Cust604,574,Spain,Male,48,10,247788.44,1,0,1,116882.13,0
15600605,Cust605,621,Spain,Male,56,2,86655.54,2,1,1,75152.18,0
15600606,Cust606,622,Spain,Male,26,6,66505.19,1,1,1,98307.26,0
15600607,Cust607,592,France,Female,26,4,202225.17,1,0,1,104631.37,1
15600608,Cust608,649,Germany,Female,44,0,0.0,3,1,1,110282.82,0
15600609,Cust609,850,France,Female,42,7,0.0,1,0,1,45776.91,0
15600610,Cust610,484,Germany,Male,50,5,0.0,2,1,0,13456.47,0
15600611,Cust611,759,Germany,Male,22,3,182149.45,1,0,1,119317.15,0
15600612,Cust612,648,Spain,Female,45,2,0.0,1,0,0,68414.66,0
15600613,Cust613,608,Spain,Male,48,5,58611.58,1,0,1,23205.91,0
15600614,Cust614,456,France,Female,47,1,0.0,2,1,0,81989.64,0
15600615,Cust615,723,Germany,Male,34,6,128442.88,2,0,1,197850.51,0
15600616,Cust616,512,Germany,Male,43,1,0.0,1,1,0,127808.43,0
15600617,Cust617,729,France,Female,30,2,26283.43,2,1,1,147657.16,0
15600618,Cust618,817,France,Female,35,5,0.0,2,0,1,170463.98,0
15600619,Cust619,527,France,Female,28,8,30354.66,2,0,1,138901.77,0
15600620,Cust620,762,Spain,Male,30,4,84595.71,2,0,1,94230.77,0
15600621,Cust621,652,France,Male,36,6,0.0,2,1,0,175047.79,0
15600622,Cust622,449,Spain,Female,33,10,0.0,1,1,1,68675.73,0
15600623,Cust623,534,France,Female,30,6,0.0,2,1,1,59086.28,0
15600624,Cust624,667,Spain,Male,25,8,0.0,2,1,1,60106.68,0
15600625,Cust625,689,France,Female,58,5,135174.85,2,1,1,76981.94,0
15600626,Cust626,498,Spain,Male,33,2,184103.64,2,0,0,157917.49,1
15600627,Cust627,653,France,Male,41,4,0.0,2,1,1,31396.36,0
15600628,Cust628,729,Germany,Female,20,3,121246.62,2,0,0,109919.52,0
15600629,Cust629,746,Spain,Female,52,6,98203.01,3,1,0,124467.85,0
15600630,Cust630,610,Spain,Male,40,1,91681.97,2,1,0,186831.92,0
15600631,Cust631,692,Spain,Male,34,8,0.0,2,0,0,83583.61,0
15600632,Cust632,753,France,Female,34,1,58783.1,2,1,0,101244.66,0
15600633,Cust633,732,France,Female,47,7,128662.59,1,0,1,141068.0,0
15600634,Cust634,736,France,Female,18,5,85700.24,2,1,1,42283.61,0
15600635,Cust635,661,France,Male,30,8,0.0,2,1,1,88018.98,0
15600636,Cust636,641,Germany,Female,37,1,74605.24,1,1,1,16998.09,1
15600637,Cust637,676,Germany,Female,37,2,0.0,2,1,1,11343.03,0
15600638,Cust638,577,Spain,Male,63,2,0.0,1,1,0,91229.97,0
15600639,Cust639,757,Spain,Male,35,8,0.0,1,1,1,165252.19,0
15600640,Cust640,503,Germany,Female,48,2,0.0,1,1,0,83567.12,0
15600641,Cust641,602,Spain,Female,56,3,185083.51,1,1,0,115539.07,0
15600642,Cust642,647,France,Female,45,1,106027.58,2,0,0,100065.92,0
15600643,Cust643,695,France,Female,31,2,0.0,2,0,1,92243.14,0
15600644,Cust644,713,Germany,Female,25,9,0.0,1,1,1,126705.06,0
15600645,Cust645,793,Spain,Male,45,1,85107.19,1,0,0,190475.8,1
15600646,Cust646,657,France,Male,54,10,118098.53,1,1,1,115115.46,0
15600647,Cust647,581,Germany,Female,43,9,34367.18,2,1,1,171404.53,0
15600648,Cust648,636,Germany,Male,50,10,148195.17,2,1,1,74320.31,1
15600649,Cust649,619,France,Male,64,6,81472.15,2,0,1,63680.69,0
15600650,Cust650,700,France,Female,46,7,0.0,1,1,1,25986.34,0
15600651,Cust651,548,Spain,Male,27,9,0.0,1,1,0,121329.38,1
15600652,Cust652,633,Germany,Female,39,7,35100.73,3,0,0,150245.61,0
15600653,Cust653,806,France,Male,52,6,75570.34,3,1,0,129821.63,0
15600654,Cust654,667,Spain,Male,36,4,117588.14,2,0,1,171717.27,0
15600655,Cust655,549,France,Male,53,9,95448.18,1,0,1,50859.65,0
15600656,Cust656,617,Spain,Female,37,3,0.0,1,0,0,136691.38,0
15600657,Cust657,436,France,Female,41,6,84088.19,1,1,0,104701.48,0
15600658,Cust658,644,Germany,Male,34,0,123944.61,1,1,0,70726.52,1
15600659,Cust659,808,France,Male,40,7,162352.51,2,1,0,103106.29,0
15600660,Cust660,536,France,Male,40,1,0.0,1,1,1,147365.54,0
15600661,Cust661,510,Spain,Female,22,0,59245.79,3,1,1,179350.28,0
15600662,Cust662,587,France,Female,34,3,209706.63,2,1,1,124491.16,0
15600663,Cust663,738,France,Female,26,7,144990.14,3,0,1,136301.24,0
15600664,Cust664,814,France,Male,34,9,93790.46,2,0,1,187563.04,0
15600665,Cust665,693,Germany,Female,30,6,0.0,1,1,0,150920.5,1
15600666,Cust666,527,Spain,Male,48,7,0.0,2,0,1,52779.95,0
15600667,Cust667,648,Spain,Male,48,2,0.0,2,1,1,155918.55,0
15600668,Cust668,822,France,Male,44,1,99931.44,1,0,1,35258.61,0
15600669,Cust669,620,France,Male,25,1,0.0,1,1,0,36353.26,1
15600670,Cust670,663,France,Male,37,0,0.0,1,1,0,190721.03,0
15600671,Cust671,673,Germany,Female,25,3,56658.61,1,1,0,32182.33,1
15600672,Cust672,502,Spain,Male,37,8,0.0,2,1,1,167584.53,0
15600673,Cust673,746,Germany,Female,44,0,0.0,1,1,0,138735.24,1
15600674,Cust674,732,Germany,Female,48,3,46931.99,1,1,0,153710.36,0
15600675,Cust675,459,France,Female,43,6,91589.85,2,1,1,117030.69,0
15600676,Cust676,522,Spain,Male,51,0,165611.5,2,0,1,154291.63,0
15600677,Cust677,557,France,Female,41,6,180867.56,1,1,1,191429.16,0
15600678,Cust678,722,France,Male,36,4,89551.39,2,1,0,151246.77,0
15600679,Cust679,578,France,Male,47,10,96716.93,3,1,1,71456.73,1
15600680,Cust680,689,France,Male,47,5,90345.14,1,0,0,179992.69,0
15600681,Cust681,633,France,Female,33,5,4795.36,2,0,0,101457.49,0
15600682,Cust682,657,France,Female,42,9,0.0,1,1,0,41073.67,0
15600683,Cust683,698,France,Female,35,8,111066.21,2,1,1,182081.42,0
15600684,Cust684,676,Germany,Female,18,6,145783.27,2,1,0,89152.13,0
15600685,Cust685,648,France,Male,42,7,147003.77,1,1,1,58013.9,0
15600686,Cust686,681,France,Female,25,4,127023.34,2,1,0,131925.88,0
15600687,Cust687,671,Spain,Female,41,7,127582.47,1,1,0,199145.41,0
15600688,Cust688,630,Spain,Male,23,3,52629.6,2,1,0,170445.26,0
15600689,Cust689,609,Germany,Female,31,3,0.0,2,1,0,58430.77,0
15600690,Cust690,831,France,Female,34,9,0.0,1,1,0,145706.98,0
15600691,Cust691,608,Spain,Male,50,4,0.0,3,0,0,59097.71,0
15600692,Cust692,781,France,Male,33,5,172594.51,2,1,0,107828.49,1
15600693,Cust693,584,France,Male,27,1,0.0,1,1,0,37560.84,0
15600694,Cust694,728,Spain,Female,42,3,112385.46,2,1,0,65562.78,0
15600695,Cust695,821,Germany,Male,36,7,0.0,1,1,0,198200.11,1
15600696,Cust696,618,Germany,Male,46,5,98328.16,3,0,1,97016.28,0
15600697,Cust697,586,Germany,Female,28,3,0.0,1,0,1,151231.4,0
15600698,Cust698,609,Germany,Female,40,0,0.0,1,0,0,93846.59,0
15600699,Cust699,648,France,Female,63,6,129039.34,2,1,1,11333.12,0
15600700,Cust700,681,France,Female,36,3,190837.99,2,0,0,134655.88,0
15600701,Cust701,646,France,Male,40,10,164420.32,2,1,1,90217.22,0
15600702,Cust702,610,France,Male,21,0,79787.82,1,1,0,60410.41,0
15600703,Cust703,838,Spain,Female,29,7,0.0,2,1,0,47983.19,0
15600704,Cust704,631,France,Male,43,4,75928.45,1,1,0,102865.34,0
